0,0,0,0.00519827,-0.013559461,0.018370628,0.008522838,-0.01344952,0.018349618,0.011138588,-0.01326555,0.018307894,-0.005585641,-0.013761327,0.01630345,-0.009243608,-0.013764471,0.016234666,-0.012892097,-0.013357908,0.01619184,0.014021188,-0.006308258,0.153279185,-0.019001782,-0.00545153,0.141738892,0.006867021,0.017263472,0.052095234,-0.007035941,0.016732991,0.048585862,0.045468777,0.096025556,0.261148661,-0.051211149,0.09400937,0.253503516,0.059328765,0.213299334,0.327297643,-0.066331118,0.212503105,0.30928278,0.074720711,0.322876304,0.224948704,-0.085593402,0.320525318,0.206601858,0.079778045,0.355902106,0.193608493,-0.091843516,0.354194313,0.174077541,0.077644736,0.356543154,0.151550025,-0.089999467,0.354677707,0.129298896,0.07437095,0.346446246,0.206644848,-0.086327255,0.345220774,0.186869442,0.024288267,0.30454281,0.455204532,-0.030958295,0.304728121,0.453154945,0.008137792,0.475975603,0.435416777,-0.022234529,0.475833505,0.444941072,0.002905279,0.643678635,0.614298597,-0.018252611,0.644710153,0.618964404,0.000681937,0.658989757,0.623338193,-0.018379629,0.661883622,0.627264515,0.006049424,0.692727059,0.474054759,-0.017569453,0.689817518,0.475178503,0
0,0,0,0.017494828,-0.018895537,0.040093899,0.026702672,-0.019166738,0.039934278,0.037381798,-0.019503511,0.039957345,-0.016017824,-0.018632829,0.042339146,-0.028605849,-0.018735923,0.042434692,-0.038461477,-0.018517978,0.042421937,0.051859528,-0.013271429,0.315080881,-0.052940995,-0.012660503,0.327297211,0.021595925,0.01999718,0.107573867,-0.01793772,0.020672351,0.110526562,0.148978561,0.104399115,0.454486191,-0.132183135,0.106149122,0.568944156,0.191477984,0.241300702,0.525509119,-0.160845399,0.251363754,0.691867232,0.205441266,0.373952806,0.223534703,-0.173241287,0.381058753,0.41649887,0.208813399,0.418349504,0.126743197,-0.179062515,0.425784826,0.334983021,0.187612802,0.414931834,0.042581141,-0.158853561,0.421800017,0.225688815,0.178911239,0.404822707,0.185810864,-0.15146777,0.410328925,0.366584718,0.085601479,0.377472937,0.68746274,-0.069161147,0.378887594,0.81314604,0.113783449,0.572006762,0.73294281,-0.034318089,0.570908785,0.936973229,0.158929616,0.754310131,1.067500889,0.005042344,0.735384285,1.37076062,0.146369308,0.7733289,1.073663473,0.030376345,0.758563101,1.393185318,0.172049671,0.822883964,0.711683176,-0.049431473,0.80134052,1.097481281,0
0,0,0,0.015594006,-0.014832042,0.036024511,0.023878396,-0.0147129,0.035903573,0.030935705,-0.01435256,0.035912216,-0.00773415,-0.014620245,0.042360365,-0.014562339,-0.014388055,0.042377859,-0.02147612,-0.0138987,0.04234159,0.043831944,-0.006378889,0.256380394,-0.023735344,-0.005556315,0.283809721,0.017957091,0.018631011,0.081406862,-0.012694031,0.018092632,0.089533567,0.118598104,0.103238806,0.368684858,-0.089612663,0.101262391,0.433402758,0.133124948,0.221763074,0.370923728,-0.119397581,0.220790535,0.495385056,0.14344418,0.321299404,0.080502242,-0.125055432,0.320409447,0.268877059,0.151167274,0.355467498,-0.005237848,-0.130884737,0.357792675,0.200768113,0.141913712,0.353386104,-0.072107285,-0.120436221,0.355007857,0.122588992,0.135198116,0.342782706,0.046597391,-0.11478433,0.343465865,0.232660949,0.063040257,0.332964271,0.445889063,-0.049418628,0.330818415,0.498196363,0.05086118,0.503861457,0.446979597,-0.071619213,0.500459939,0.482914554,0.03085047,0.673225552,0.72091943,-0.10692358,0.674249321,0.76979363,0.005608678,0.69591859,0.729378849,-0.086000562,0.697847158,0.778859884,0.089026511,0.710049242,0.466301517,-0.170933068,0.70801273,0.50810324,0
0,0,0,0.015346587,-0.016087443,0.039952129,0.023004234,-0.016070902,0.039880753,0.031770706,-0.016181231,0.03993088,-0.016240716,-0.015931398,0.039271951,-0.027988553,-0.015552223,0.03933084,-0.036917955,-0.015203804,0.039362133,0.044590235,-0.01100421,0.288612187,-0.049849987,-0.010299206,0.283178031,0.018149197,0.0179452,0.09515357,-0.018417209,0.01962015,0.093704939,0.130884051,0.096725076,0.417628594,-0.126092315,0.097332627,0.424215555,0.180154622,0.226508081,0.505774502,-0.15744704,0.23223415,0.471805721,0.164907455,0.346979201,0.269544959,-0.152744383,0.351713121,0.224152803,0.158017039,0.387674153,0.189060152,-0.151214004,0.394418418,0.141200691,0.138997257,0.380295932,0.110750139,-0.132376552,0.38718605,0.062938094,0.13594687,0.368541241,0.235717803,-0.12808308,0.373319745,0.188180804,0.072952151,0.360327065,0.469140515,-0.074164987,0.363378584,0.502961062,0.081501365,0.55126816,0.435478814,-0.08144173,0.553372204,0.501828508,0.072559953,0.732279003,0.761488378,-0.073149413,0.727825463,0.837461174,0.055152416,0.755746543,0.773699254,-0.05464384,0.749689221,0.852540195,0.088429213,0.794817626,0.473682658,-0.088089228,0.793336987,0.570484787,0
0,0,0,0.021350026,-0.017537989,0.06004709,0.033915639,-0.017500505,0.059951067,0.042114913,-0.017157182,0.060021043,-0.020086765,-0.015875384,0.059245527,-0.03374061,-0.01461605,0.05916965,-0.047832131,-0.013300993,0.059040964,0.062093496,-0.0070538,0.440502554,-0.062004209,-0.002475336,0.439950407,0.02688849,0.018847428,0.144599617,-0.021910518,0.021209709,0.143719852,0.184412241,0.112889417,0.72020191,-0.16699481,0.115610711,0.707252845,0.237803936,0.239824884,0.940353146,-0.222572327,0.248795561,0.891087556,0.287153721,0.358524524,0.62014246,-0.246664017,0.36358773,0.576245964,0.293405354,0.392737202,0.53832674,-0.259185135,0.396293156,0.479340553,0.277862608,0.389626317,0.41206181,-0.237792492,0.394392185,0.355199933,0.270369947,0.379825406,0.564946353,-0.227084577,0.383900814,0.521275282,0.114224911,0.369777523,0.908994753,-0.078016937,0.36942523,0.932906672,0.107563853,0.563358657,0.873898581,-0.086920112,0.558786385,0.862456236,0.121845782,0.744840197,1.341256618,-0.115379483,0.751798324,1.326291621,0.090013564,0.769230537,1.35497579,-0.102789223,0.776501887,1.342133611,0.151899159,0.813673191,0.853641272,-0.139923394,0.815640859,0.863122799,0
0,0,0,0.012671351,-0.020873845,0.030508757,0.01943785,-0.020587862,0.030351996,0.025776267,-0.020355165,0.030189723,-0.009654373,-0.021071777,0.030045763,-0.017479777,-0.020291924,0.029996842,-0.023839056,-0.019160286,0.029962823,0.036799967,-0.00412105,0.202102154,-0.031536341,-0.003187954,0.198109828,0.013215899,0.030341595,0.061471537,-0.014432192,0.030544892,0.060501471,0.088206232,0.17064485,0.227537245,-0.086619556,0.158642888,0.246552821,0.113530934,0.370851636,0.20561355,-0.120729327,0.357581019,0.234753635,0.204400063,0.493358135,-0.005626559,-0.211779833,0.483730614,-0.009741426,0.233446181,0.515607655,-0.040616661,-0.239856839,0.504182398,-0.045257539,0.238890886,0.509097874,-0.100510001,-0.244916409,0.494205534,-0.105929971,0.230305791,0.504334867,-0.033442795,-0.233954012,0.489234865,-0.038105696,0.04426384,0.513823509,0.25734553,-0.065317512,0.509645879,0.268825073,0.212852776,0.597283721,-0.169099808,-0.24042365,0.57244873,-0.143486708,0.00116837,0.595845997,0.139696941,-0.004630327,0.60986191,0.075996518,-0.00868383,0.561748564,0.18434494,0.008717537,0.580191314,0.11119315,-0.084744841,0.594745219,0.129278526,0.086315989,0.644100547,0.036469698,0
0,0,0,0.018847197,-0.019277506,0.043086559,0.030433506,-0.019850992,0.043014526,0.039395958,-0.020303875,0.043106556,-0.013194889,-0.017109782,0.044014841,-0.023185611,-0.016391374,0.044076025,-0.033786505,-0.016087264,0.044067383,0.053171545,-0.013350487,0.3059223,-0.039737493,-0.010509402,0.307545334,0.021391451,0.018997639,0.099363118,-0.017835408,0.018881202,0.099798381,0.152556509,0.099045306,0.455462892,-0.109264165,0.108002692,0.457846589,0.202921659,0.240697682,0.525712069,-0.127474666,0.255359679,0.528343619,0.21116969,0.378310502,0.246210903,-0.126634508,0.388724029,0.293700919,0.206297964,0.418078959,0.156274647,-0.124156266,0.426636636,0.211075783,0.185654908,0.413324118,0.074694067,-0.102442235,0.42281723,0.128335148,0.180317611,0.402259886,0.208983868,-0.096716702,0.410758138,0.25698927,0.113202006,0.374472082,0.507256344,-0.037157565,0.377428651,0.522035283,0.115136713,0.577983081,0.490135157,-0.032523334,0.576507509,0.481830027,0.139137655,0.766551614,0.751006514,-0.030430377,0.768230498,0.755581126,0.114155978,0.790314615,0.754033521,-0.013271153,0.790670812,0.762058705,0.16504702,0.831156194,0.415261932,-0.04730913,0.841184914,0.44158192,0
0,0,0,0.017807961,-0.016988575,0.045980036,0.027225316,-0.016861081,0.045891345,0.037096441,-0.016603142,0.045901895,-0.016516566,-0.016847216,0.043900013,-0.027700543,-0.016935833,0.043898284,-0.038338333,-0.01726646,0.043790281,0.051974714,-0.007772833,0.342470616,-0.053383738,-0.009319037,0.332929671,0.020582318,0.018095165,0.114053249,-0.021602809,0.017413497,0.11095494,0.146159112,0.107334197,0.547291771,-0.134120494,0.110179603,0.524932936,0.191633761,0.243334323,0.690929886,-0.176902652,0.250057906,0.635824412,0.178629339,0.365410298,0.416723102,-0.167808712,0.378307134,0.399819672,0.173466325,0.403348356,0.332961559,-0.156625122,0.415064663,0.32142204,0.150121689,0.398589879,0.252376437,-0.135561287,0.407319993,0.234576523,0.145130455,0.389082581,0.381809205,-0.133629292,0.396426231,0.363748461,0.082589328,0.374633223,0.737441676,-0.069235563,0.376041681,0.732828388,0.066403568,0.572822303,0.675164703,-0.058197856,0.572859198,0.722075916,0.05660677,0.743983358,1.21348238,-0.045743287,0.739685267,1.2305125,0.047097206,0.760032803,1.244564414,-0.032254249,0.756532937,1.261961043,0.067767799,0.812380582,0.885909572,-0.068679273,0.810944647,0.912530497,0
0,0,0,-0.004624844,-0.017521352,0.033381164,-0.002916276,-0.017639972,0.033398598,-0.001519561,-0.017746896,0.033492595,-0.016494811,-0.017516173,0.003403783,-0.023760855,-0.017478943,0.003378987,-0.032009244,-0.017265707,0.003316939,-0.016711473,-0.008724891,0.244743496,-0.061038136,-0.00643941,0.104418278,0.001705348,0.019010276,0.082400382,-0.012942314,0.019945681,0.041870654,0.0366714,0.111132339,0.407217175,-0.14418751,0.110506803,0.205320865,0.052748084,0.251688093,0.561985195,-0.159633726,0.262775034,0.24684909,0.076185942,0.385510951,0.385577351,-0.122008324,0.39407149,0.145333856,0.081445813,0.428613693,0.337103188,-0.119776934,0.43522045,0.088894308,0.067355633,0.425736338,0.27094996,-0.098662674,0.428160101,0.045050144,0.061544359,0.414347619,0.35482727,-0.09607625,0.415567607,0.128997207,0.005277753,0.388929993,0.545064081,-0.08982271,0.393032759,0.474589694,0.016945779,0.581853718,0.547597606,-0.089985579,0.586365074,0.514927596,0.012856662,0.758321792,0.91375041,-0.094047129,0.755474776,0.889131606,-0.002390444,0.773225576,0.936459333,-0.087420255,0.771391362,0.914092571,0.008027852,0.83848235,0.710884944,-0.095478147,0.83566615,0.678004652,0
0,0,0,0.013282746,-0.02983743,0.022638947,0.021332949,-0.02971977,0.022645086,0.029040664,-0.029092789,0.022555649,-0.012575775,-0.028448343,0.020822078,-0.022882342,-0.027521074,0.020712435,-0.031251073,-0.026403487,0.020642191,0.041781783,-0.00718534,0.167409763,-0.04249543,-0.007885695,0.160621166,0.012789607,0.044167757,0.055192232,-0.014695078,0.042074263,0.053279579,0.090756536,0.189799458,0.209877744,-0.100249052,0.197627157,0.187714756,0.15790844,0.41705066,0.134201556,-0.149583489,0.427742243,0.093179375,0.067202389,0.508149207,-0.091467589,-0.054850876,0.500238538,-0.111673594,0.038744748,0.548781216,-0.140058458,-0.028529197,0.529687047,-0.155952036,0.02588141,0.513715923,-0.137265444,-0.019554734,0.501085043,-0.151787043,0.031323671,0.501916766,-0.090760171,-0.025886625,0.487400711,-0.108678877,0.057629228,0.528434575,0.400897909,-0.058944672,0.541755259,0.395238066,0.209357202,0.574434102,0.067324728,-0.204385817,0.614162743,0.045720339,-0.021501511,0.614016354,0.275916517,0.003291994,0.626848102,0.254896358,-0.037162751,0.578933239,0.310449399,0.018183649,0.574608564,0.289665073,-0.108121514,0.610826135,0.262826502,0.093368828,0.624162376,0.243445992,0
